execution_id;timestamp;repetition;dataset;experiment;data_structure;runtime;storage;
339;1599730419;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,1);437288;;
340;1599730421;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(32,0);2606;;
340;1599730421;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(32,0);361667;;
341;1599730423;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(64,0);2642;;
341;1599730423;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(64,0);357289;;
342;1599730425;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(128,0);2593;;
342;1599730425;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(128,0);354736;;
343;1599730426;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,0);2607;;
343;1599730427;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,0);346706;;
344;1599730436;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,1);3299;;
344;1599730437;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,1);432539;;
345;1599730447;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(1);7566;;
345;1599730447;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(1);438519;;
346;1599730449;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(0);6161;;
346;1599730449;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(0);378262;;
347;1599730451;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(0);6847;;
347;1599730452;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);368464;;
348;1599730462;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(1);8635;;
348;1599730462;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(1);504161;;
349;1599730464;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csr();337;;
349;1599730466;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csr();2592144;;
350;1599730474;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,0);398;;
350;1599730478;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,0);3181867;;
351;1599730562;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,1);403;;
351;1599730565;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,1);3680505;;
352;1599730570;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(32,0);348;;
352;1599730573;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(32,0);2592681;;
353;1599730575;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(64,0);352;;
353;1599730577;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(64,0);2595393;;
354;1599730580;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(128,0);357;;
354;1599730582;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(128,0);2632854;;
355;1599730584;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,0);350;;
355;1599730587;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,0);2607251;;
356;1599730662;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,1);309;;
356;1599730665;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,1);3080345;;
357;1599730746;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(1);593;;
357;1599730749;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(1);3672873;;
358;1599730759;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(0);611;;
358;1599730762;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(0);3203748;;
359;1599730768;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(0);624;;
359;1599730771;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);3170625;;
360;1599730849;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(1);622;;
360;1599730852;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(1);3717960;;
