execution_id;timestamp;repetition;dataset;experiment;data_structure;runtime;storage;
132;1601296843;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);3794452;;
132;1601296859;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(512,0);15791477;;
132;1601296863;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);4335703;;
133;1601296865;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);85591;;
133;1601296865;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;vectorAL(0);203439;;
133;1601296865;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);96493;;
134;1601296866;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);103027;;
134;1601296866;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(32,0);399760;;
134;1601296866;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);114217;;
135;1601296866;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);88379;;
135;1601296867;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(64,0);346348;;
135;1601296867;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);96784;;
136;1601296867;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);83815;;
136;1601296868;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(128,0);323486;;
136;1601296868;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);87817;;
137;1601296868;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);82604;;
137;1601296868;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(248,0);335175;;
137;1601296868;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);85796;;
138;1601296869;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);84640;;
138;1601296870;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(512,0);354723;;
138;1601296870;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);86991;;
139;1601296872;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);403243;;
139;1601296873;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;vectorAL(0);695980;;
139;1601296873;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);437689;;
